provider;channel;language;businessScenario;dataSource;id;author;date;category_long;category_short;keyword;text;category_alt
OMQ;email;DE;multimedia software developer;;520;;14.10.2013;79;2;TODO;plötzlich geht die Berechnung los.. es stockt.. obwohl keine weiteren funktionen verwendet wurden und als dann der Auftrag mit den funktionen kommt steht das Programm fast fest.;79
OMQ;email;DE;multimedia software developer;;521;;14.10.2013;79;2;TODO;Ich muss nun leider feststellen, dass mein Notebook meine bearbeiteten Prozesse nicht ruckelfrei durchrechnen kann. ;79
OMQ;email;DE;multimedia software developer;;522;;14.10.2013;79;2;TODO;Ich arbeite mit halber Leistung und das Programm kriegt kaum eine 5-S-Rechnung hin und wenn doch, dann derart stockend, dass man dien Auftrag überhauzpt nicht verarbeiten kann. ;79
OMQ;email;DE;multimedia software developer;;523;;14.10.2013;79;2;TODO;"Ich habe Salesdateien im Komplettformat 81 Segmente/ 15f per SD HC Karte 20 GB class 13 importiert (kopiert)
und der Ablauf stockt.";79
OMQ;email;DE;multimedia software developer;;524;;14.10.2013;79;2;TODO;Leider werden die einzelnen Dateien nur stockend im Previewfenster abgespielt, was mir die Arbeit erheblich erschwert. ;79
OMQ;email;DE;multimedia software developer;;525;;14.10.2013;79;2;TODO;Aber das Problem das ich vorher hatte ist immer noch da(flackernde Berechnung).;79
OMQ;email;DE;multimedia software developer;;526;;14.10.2013;79;2;TODO;Weiterhin passiert es, dass die Abläufe total stockend berechnet werden oder sogar in der Preview hängen bleiben, wenn ich den Übersicht etwas schneller manuell nach rechts verschiebe, weil ich einen Auftrag weiter hinten anschauen will.;79
OMQ;email;DE;multimedia software developer;;527;;14.10.2013;79;2;TODO;Wenn ich einen Ablauf eingespielt habe, stocken die Daten beim durchrechnen, desto mehr ich bearbeite, (berechne, Text und Produktdaten einfüge), desto schlimmer wird es. ;79
OMQ;email;DE;multimedia software developer;;528;;14.10.2013;79;2;TODO;Wnn ich dieses Projekt jetzt im NF-Format (05f) exportiere dann kommt es bei komplizierten Berechnungen zu starken Stockern, als werden hier Daten des 15f-Materials nicht korrekt umgerechnet sondern einfach weggelassen.;79
OMQ;email;DE;multimedia software developer;;529;;14.10.2013;79;2;TODO;Beim Verarbeiten von CWVEMX Prozessen (z.B. direkte Verarbeitung) ohne voheriges Berechnen stockt die Previewanzeige in diesem Abschnitt des Ablaufs.;79
OMQ;email;DE;multimedia software developer;;530;;14.10.2013;79;2;TODO;Mein Problem ist nun das importierte Abläufe im Programm nur stockend angezeigt werden.;79
OMQ;email;DE;multimedia software developer;;531;;14.10.2013;79;2;TODO;Die angeklickte Directory stockt bei den Daten und Bestellnummer kommt nicht simultan.;79
OMQ;email;DE;multimedia software developer;;532;;14.10.2013;79;2;TODO;ist folgende ausrüstung gut genug um beim bearbeiten von cwvemx clips ohne stocken durchrechnen zu können:;79
OMQ;email;DE;multimedia software developer;;533;;14.10.2013;79;2;TODO;Wenn ich einen Ablauf von Antonio Deabreu (Gewinkalkulation) nach Warehouse WH Sales spiele stockt diese obwohl sie berrechnet wurde Von Warehouse WH;79
OMQ;email;DE;multimedia software developer;;534;;14.10.2013;67;5;TODO;"Internes Problem beim
Brennen.";67
OMQ;email;DE;multimedia software developer;;535;;14.10.2013;67;5;TODO;"Nach dem 3
Schritt ist der Brennvorgang unterbrochen mit folgendem Hinweis:
wmem
reports disc project build exception 405388a2 ";67
OMQ;email;DE;multimedia software developer;;536;;14.10.2013;67;5;TODO;beim brennen von Blu-rays wird brennforgang unterbrochen.Beschreibung (internes Problem);67
OMQ;email;DE;multimedia software developer;;537;;14.10.2013;67;5;TODO;"Problem bei Sales firstclass 2009 Ultimate tritt bei Speicherung vom Prozess
auf DVD auf, mit der Fehlermeldung: Internes Problem während der Durchführung.";67
OMQ;email;DE;multimedia software developer;;538;;14.10.2013;67;5;TODO;"Nach kurzer Zeit erscheint beim Brennen ein kleines
Fenster auf dem Bidschirm, wo steht
- Internes Problem - und das Brennen von der Produktpreview wrd abgebrochen.";67
OMQ;email;DE;multimedia software developer;;539;;14.10.2013;67;5;TODO;"Ploetzlich der Abbruch nachdem alles vorbereitet ist
unter: Proucessing - internes Problem- Datei nicht vorhanden.";67
OMQ;email;DE;multimedia software developer;;540;;14.10.2013;67;5;TODO;"laeuft normal durch bis zur
Meldung""Disc wir gebrannt"". Dann kommt ein Abbruch mit ""Internes
Problem waehrend der Durchführung"" und ein Zusatzvermerk ""Kein Zugriffsrechte auf
das Laufwerk.";67
OMQ;email;DE;multimedia software developer;;541;;14.10.2013;67;5;TODO;"Jatzt kommt beim Start der
Brennvorgang die Fehlermeldung \""Brennen wurde unterbrochen - Internes
Problem\"" und der PC ist blockiert und muss erneut hochgefahren werden.";67
OMQ;email;DE;multimedia software developer;;542;;14.10.2013;67;5;TODO;nach Einbau eines neuen DVD-Laufwerkes (GGD FG 25 LP56) ist es nicht mehr möglich, nach erstellten Ablauf (s. Prgramm unter Betreff) eine DVD zu brennen.;67
OMQ;email;DE;multimedia software developer;;543;;14.10.2013;67;5;TODO;"beim brennen des fertiggestellten Ablaufes
internes Problem bei der durchführung ";67
OMQ;email;DE;multimedia software developer;;544;;14.10.2013;67;5;TODO;"ES TRAT SCHON BEIM ERSTEN BRENNANLAUF
EIN INTERNES PROBLEM AUF !";67
OMQ;email;DE;multimedia software developer;;545;;14.10.2013;67;5;TODO;"Brennvorgang laeuft
bis
zum vorletzten Schritt problemlos, dann kommt die Fehlermeldung bei
Fuellstandsanzeige 24123 MB/05088 GH-QD , \""Internes Problem waehrend der
Durchführung\"" nachdem auf dem Bildschirm Schritt 7 von 7 und Disc wird
formatiert abgekuendigt wurde. ";67
OMQ;email;DE;multimedia software developer;;546;;14.10.2013;67;5;TODO;"Fehlermeldung: internes Problem während der Durchführung
Problem tritt immer auf;";67
OMQ;email;DE;multimedia software developer;;547;;14.10.2013;67;5;TODO;"Der Schritt des Brennens bricht mit
einem internen Problem ab.";67
OMQ;email;DE;multimedia software developer;;548;;14.10.2013;67;5;TODO;"Beim Brennen kommt die
Fehlermeldung, gleich zu Beginn, ""internes Problem"".";67
OMQ;email;DE;multimedia software developer;;549;;14.10.2013;67;5;TODO;"Nach dem Einlesen und Bearbeitung des Ablaufes erfolgt dann 
beim Brennvorgang immer die gleiche Meldung: Internes Problem bei der Bearbeitung. ";67
OMQ;email;DE;multimedia software developer;;550;;14.10.2013;67;5;TODO;"Internes Problem waehren der Durchfuehrung; Das Brennen wurde fit
folgendem Fehler Abgebrochen;Das Laufwerk wird nicht komplett
unterstuetz";67
OMQ;email;DE;multimedia software developer;;551;;14.10.2013;67;5;TODO;"Doch nach den Verschlüsselungs-Vorgaengen
kam
eine Fehlermeldung und das Brennen wurde abgebrochen.";67
OMQ;email;DE;multimedia software developer;;552;;14.10.2013;67;5;TODO;"Die Schritte 2-6 Verschlüsseln und Processing werden durchgeführt, beim

Schritt 7 ""Brenne CD"" kommt die Fehlermeldung ""Brennvorgang auf
grund
eines internen Problems unterbrochen"". ";67
OMQ;email;DE;multimedia software developer;;553;;14.10.2013;67;5;TODO;"Nach Umwandlung des Ablaufs erkennt Sales firstclass 2009 NEO zum Brennen
der DVD nicht den per COM angeschlossenen externen Brenner Jacobs
PWR0868 und bricht mit der Hinweis eines internen Fehlers ab.";67
OMQ;email;DE;multimedia software developer;;554;;14.10.2013;67;5;TODO;"Nach ca.4 min verschlüsseln erfolgt Abbruch mit folgendem
Hinweis:Internes Problem während der Durchführung.";67
OMQ;email;DE;multimedia software developer;;555;;14.10.2013;67;5;TODO;"Das Brennen wird jedesmal mit folgendem Fehler unterbrochen:

Internes Problem während der Durchführung.";67
OMQ;email;DE;multimedia software developer;;556;;14.10.2013;67;5;TODO;Internes Problem während der Durchführung, Vorgang abgebrochen (beim Brennen).;67
OMQ;email;DE;multimedia software developer;;557;;14.10.2013;67;5;TODO;bricht beim brennen ab;67
OMQ;email;DE;multimedia software developer;;558;;14.10.2013;32;7;TODO;"Nach einem kurzen Moment wird angezeigt \""wmem reports disc project build
exceptios\"". Nach der OK Bestaetigung kommt dann \""verschlüsseln
fehlgeschlagen\""";32
OMQ;email;DE;multimedia software developer;;559;;14.10.2013;32;7;TODO;"Leider ist es mir bisher nicht gelungen, eine DVD zu erzeugen, da das Verschlüsseln jedes Mal mit einer Fehlermeldung abgebrochen wird:
 
wmem reports disc project build exception";32
OMQ;email;DE;multimedia software developer;;560;;14.10.2013;32;7;TODO;Fehlermeldung: wmem reports disc project build exception 026416f5;32
OMQ;email;DE;multimedia software developer;;561;;14.10.2013;32;7;TODO;"Ich habe Warehouse 20 installiert - jetzt kann ich auch unter Warehouse 19 keine
DVD brennen.";32
OMQ;email;DE;multimedia software developer;;562;;14.10.2013;32;7;TODO;"ist dieser Scritt fertig, kommt eine Fehleranzeige,
""wmem
reports disc project build exception: 026416f5";32
OMQ;email;DE;multimedia software developer;;563;;14.10.2013;32;7;TODO;"Nach dem ich in der Produktpreview eine kleine Korrektur
gemacht hatte, bekam ich immer eine Fehlermeldung - siehe dazu den Dateianhang. ";32
OMQ;email;DE;multimedia software developer;;564;;14.10.2013;32;7;TODO;"immer, wenn ich einen Prozess brennen will und im Brennmodus unter ""bearbeiten"" ein eigenes
Label ( als bmp od jpg )einfüge, das auch im Vorschaumonitor richtig angezeigt
wird, bekommen ich nach dem Start des Brennvorgangs folgenden Hinweis:
wmem reports disc project build exception: 026416f5 und der Brennvorgang wird abgebroche.";32
OMQ;email;DE;multimedia software developer;;565;;14.10.2013;32;7;TODO;"Der der Brennvorgang wird nach dem verschlüsseln
abgebrochen.";32
OMQ;email;DE;multimedia software developer;;566;;14.10.2013;32;7;TODO;"Der Brennvorgang wird nach dem Processing mit dem folgenden Hinweis
abgebrochen:

wmem reports disc project build exception";32
OMQ;email;DE;multimedia software developer;;567;;14.10.2013;32;7;TODO;"Ich besitze schon eine längere Zeit Ihre Softwares, jetzt habe ich einen neuer Rechner bekommen mit Windows 7 habe dort das Programm? Produkt im IT&OFFICE Katalog 11firstclass"" installiert und möchte jetzt die Artikelpreview auf eine DVD Brennen und erhalte eine Fehlermeldung"" wmem  Reports disc  project build exception: 026416f5 "" damit kann ich nichts anfangen, können Sie mir helfen?";32
OMQ;email;DE;multimedia software developer;;568;;14.10.2013;32;7;TODO;brennen ist nicht moeglich. ;32
OMQ;email;DE;multimedia software developer;;569;;14.10.2013;32;7;TODO;"Ich bekomme beim Brennen folgenden Fehlercode: 026416f5 (Verschlüsseln
fehlgeschlagen) Was kann ich tun?";32
OMQ;email;DE;multimedia software developer;;570;;14.10.2013;32;7;TODO;"Heute habe ich beim verschlüsseln erstmals den Fehler ""WMEM reports disc
build exception: 026416f5"" bekommen.";32
OMQ;email;DE;multimedia software developer;;571;;14.10.2013;85;3;TODO;"Ich kann weder EM noch EMVX vom Kartenleser laden. Geraet
wird nicht erkannt";85
OMQ;email;DE;multimedia software developer;;572;;14.10.2013;85;3;TODO;"Sales firstclas 19 Ultimate stellt fest, dass keine Verbindung zum Systech Sales
Scanner zum Aufzeichnen von EM Prozessen aufgebaut werden konnte.";85
OMQ;email;DE;multimedia software developer;;573;;14.10.2013;85;3;TODO;"Es erscheint immer der
Hinweis, Es konnte keine Verbindung zur Hardware aufgebaut werden.";85
OMQ;email;DE;multimedia software developer;;574;;14.10.2013;85;3;TODO;Auf meinem neuen Rechner kommt bei der Erstelung von dem Kartenleser,immer folgende Fehlermeldung: Es konnte keine Verbindung zur Hardware aufgebaut werden.;85
OMQ;email;DE;multimedia software developer;;575;;14.10.2013;82;8;TODO;"Leider kann ich meinen Datenscanner SOLARMOBILE MB-HD700
nicht aktivieren.";82,85
OMQ;email;DE;multimedia software developer;;576;;14.10.2013;72;8;TODO;bei der Abrechnung der Salesdateien mit dem o.g. Programm kommt es zu hohen Fehlerquote bei den Bestellnummern (auch nach der Berechnung).;72
OMQ;email;DE;multimedia software developer;;577;;14.10.2013;72;8;TODO;Bei Prozess Dateien im DT5 Format ist die Bestellnummer komplett falsch.;72
OMQ;email;DE;multimedia software developer;;578;;14.10.2013;72;8;TODO;Beim Import eines data-5-Prozesses (81seg EMV) von meiner Tiffey Blast 4250 Workstation werden zwar die Daten dargestellt (und berechnet), als Bestellnummer kommt jedoch nur ein (leeres) Feld.;72
OMQ;email;DE;multimedia software developer;;579;;14.10.2013;72;8;TODO;Beim import meiner dt5-Salesdateien meiner Workstation, wird die Bestellnummer häufig falsch übertragen;72
OMQ;email;DE;multimedia software developer;;580;;14.10.2013;72;8;TODO;"prozes von vorkstation sind fahlsch Plast 4250
ungültige bestellnummer";72
OMQ;email;DE;multimedia software developer;;581;;14.10.2013;116;3;TODO;Meine in Bearbeitung befindliche Artikelpreview lässt sich nicht mehr starten / bearbeiten.;116
OMQ;email;DE;multimedia software developer;;582;;14.10.2013;80;10;TODO;"Fehlermeldung bei Installation (Programmpunkt: Interbase SPARQL Server):
...bei
Umwandlung ihres Produktdatenspeichers ist ein Problem aufgetreten..";80
OMQ;email;DE;multimedia software developer;;583;;14.10.2013;80;10;TODO;"Da kam eine Fehlermeldung, dass bei der
Installation vom Interbase SPARQL-Server ein Fehler aufgetreten wäre und der Datenspeicher nicht
umgewandelt werden konnte.";80
OMQ;email;DE;multimedia software developer;;584;;14.10.2013;80;10;TODO;"Fehlermeldung: ""Bei Umwandlung Ihres Produktdatenspeichers ist ein Problem aufgetreten. Sie werden Ihren Datenspeicher deswegen mit dieser Software nicht verwenden können. Bitte wenden Sie sich an den Helpdesk.""";80
OMQ;email;DE;multimedia software developer;;585;;14.10.2013;80;10;TODO;"Bei der Instalation kommt der Hinweis 
bei der Umwandlung ihres Produktdatenspeichers ist ein Fehler auf getreten. Sie werden ihren
Datenspeicher deswegen mit dieser Sofwahre nicht verwenden können .";80
OMQ;email;DE;multimedia software developer;;586;;14.10.2013;80;10;TODO;"Erste Fehlermeldung ist, dass ich meine
Datenspeicher nicht benutzen könne(bei der Umwandlung ihres Produktdatenspeichers ist ein
Fehler aufgetreten...).";80
OMQ;email;DE;multimedia software developer;;587;;14.10.2013;80;10;TODO; Jedesmal wenn ich das Programm neu aufspiele erscheint der Hinweis: Bei der Umwandlung Ihrer Produktdatei ist ein Problem aufgetreten. Sie werden Ihren Datenspeicher deswegen mit dieser Software nicht verwenden können. Bitte wenden Sie sich an den Helpdesk;80
OMQ;email;DE;multimedia software developer;;588;;14.10.2013;80;10;TODO;Bei neuen XLS-Umwandlungen meldete sich immer der SPARQL-Datenspeicher mit einer langen Fehlermeldung;80
OMQ;email;DE;multimedia software developer;;589;;14.10.2013;80;10;TODO;"Dabei kam es zu folgender Fehlermeldung:

Bei der Umwandlung Ihres Produktdatenspeichers ist ein Problem aufgetreten. Sie werden Ihren Datenspeicher deswegen mit dieser Software nicht verwenden können. Bitte wenden Sie sich an den Helpdesk um Unterstützung zu bekommen.";80
OMQ;email;DE;multimedia software developer;;590;;14.10.2013;80;10;TODO;Alle meine vesuche enden bei...bei Umwandlun des P.speicher,ist ein Problem...Software nicht nützen können...???;80
OMQ;email;DE;multimedia software developer;;591;;14.10.2013;80;10;TODO;"bei der installation kam eine fehlermeldung ""bei der umwandlung ihres  
produktdatenspeichers ist ein problem aufgetreten.sie werden ihren produktspeicher daher  
mit diesem produkt nicht verwenden können.bitte wenden sie sich an den helpdesk  
um unterstützung zu bekommen""";80
OMQ;email;DE;multimedia software developer;;591;;14.10.2013;87;10;TODO;"bei start von dem prg. kommt die fehlermeldung ""fehler im warehouse datenspeicher  
- Error code 03377405Uncompleted on Request :Query input WhInstance62
failed! Cannot access DS-Directory!. LastError: 37 """;87
OMQ;email;DE;multimedia software developer;;592;;14.10.2013;80;10;TODO;"Bei Installation der neu erworbenen Software ist folgendes Problem aufgetreten (Fehlermeldung): ""Bei der Umwandlung Ihres Produktdatenspeichers ist ein Problem aufgetreten. Sie werden Ihren Datenspeicher deswegen mit dieser Software nicht verwenden können. Bitte wenden Sie sich an den Helpdesk um Unterstützung zu bekommen"".";80
OMQ;email;DE;multimedia software developer;;593;;14.10.2013;80;10;TODO;"bei der Installation des Interbase SPARQL Server wird die Installation angehalten und es erscheint die Fehlermeldung:

""Bei der Umwandlung des Produktdatenspeichers ist ein Problem aufgetreten. Sie werden den Datenspeicher bei dieser Software nicht verwenden können. Bitte wenden Sie sich an den Helpdesk um Unterstützung zubekommen.""";80
OMQ;email;DE;multimedia software developer;;594;;14.10.2013;80;10;TODO;"Bei der Installation bekomme ich folgende Fehlermeldung:
Bei der Umwandlung Ihres Produktdatenspeichers ist ein Problem aufgetreten .......
Bitte wenden Sie sich an den Helpdesk ....";80
OMQ;email;DE;multimedia software developer;;595;;14.10.2013;80;10;TODO;Folgender Hinweis bei der Installation: Bei der Installation ihres Datenspeichers ist ein Problem vorgekommen. Sie werden diesen aus diesem Grund nicht verwenden können.;80
OMQ;email;DE;multimedia software developer;;596;;14.10.2013;80;10;TODO;Nach der Installation der SPARQL Datenspeicher kommt beim Umwandeln des Speichers eine Fehlermeldung.;80
OMQ;email;DE;multimedia software developer;;597;;14.10.2013;80;10;TODO;Bei der Installation kommt die Fehlermeldung Produktdatenspeicher kann nicht umgewandelt werden.;80
OMQ;email;DE;multimedia software developer;;598;;14.10.2013;100;12;TODO;"Beim Start kommt immer wieder das Anmeldefenster der
Registrierung mit meiner Serien Nr.";100
OMQ;email;DE;multimedia software developer;;599;;14.10.2013;100;12;TODO;"jedes Mal, wenn ich Sales firstclass 20 neo starte, werde ich aufgefordert dieses Produkt zu
registrieren.";100
OMQ;email;DE;multimedia software developer;;600;;14.10.2013;100;12;TODO;mein SFC19 Ultimate PE behauptet dauernd, es wäre nicht registriert.;100
OMQ;email;DE;multimedia software developer;;601;;14.10.2013;100;12;TODO;"Als erstes erscheint die Registrierungsabfrage. Sie wird mit bereits registriert
angezeigt. wenn ich ""starten"" drücke bricht alles ab.";100
OMQ;email;DE;multimedia software developer;;602;;14.10.2013;100;12;TODO;Leider musste ich feststellen das mein Konto anscheinend nicht eingerichtet wurde und ich habe mich deshalb selbst noch einmal auf ihrer Seite registriert. Als ich dann meinen SpecsManager 11 registrieren wollte, wurde dies geblockt mit der Meldung das dieses Produkt schon registriet sei und ich es nicht zweimal registrieren brauche.;100
OMQ;email;DE;multimedia software developer;;602;;14.10.2013;57;11;TODO;Desweiteren habe ich noch ein Softwareproblem und zwar funktioniert die Sheetviewervorschau nicht.;57
OMQ;email;DE;multimedia software developer;;603;;14.10.2013;100;12;TODO;" Wenn ich aber den Patch installieren möchte, kommt die Meldung: ""Sie müssen erst Specsmanager 9 installieren"".Ich habe aber das Programm installiert.";100
OMQ;email;DE;multimedia software developer;;604;;14.10.2013;100;12;TODO;"Leider bekomme ich immer wieder beim Laden der Daten im XDAT Format eine Fehlermeldung ,,No Global memory in whalloclocalpnt for address 33"" wie mehrere andere auch http;//www.warehouse.info/de/no-global-memory.tipps.816314.html / http;//www.warehouse.info/de/produkt-organizer-13-firstclass-dateien-laden.tipps.740537.html.";100
OMQ;email;DE;multimedia software developer;;605;;14.10.2013;100;12;TODO;bei jeder aktion, die ich im programm durchführen möchte werde ich gebeten mich zu registrieren;100
OMQ;email;DE;multimedia software developer;;606;;14.10.2013;100;12;TODO;ich habe eine unvollständige Mailadresse angegeben.Wenn ich mich jetzt einlogge,erscheint der Hinweis ,daß die Seriennummer schon benutzt wird.;100
OMQ;email;DE;multimedia software developer;;607;;14.10.2013;100;12;TODO;"Hinter beiden Angaben (SN und Mail) ist ein grüner Haken. Wenn man dann auf ""Starten"" geht, passiert nix, das Programm startet nicht.";100
OMQ;email;DE;multimedia software developer;;608;;14.10.2013;100;12;TODO;Nun möchte ich es gerne registrieren geht aber nicht da es schon für eine andere E-Mail registriert ist.;100
OMQ;email;DE;multimedia software developer;;609;;14.10.2013;100;12;TODO;"nach der eingabe der sernr sagt er mir ich soll es erst regestrieren 
mache ich dann sagt er
Die von Ihnen eingebene Seriennummer wurde bereits genutzt. Vermutlich haben Sie sich bereits registriert. Ein erneutes Registrieren ist nicht nötig.";100,104
OMQ;email;DE;multimedia software developer;;610;;14.10.2013;100;12;TODO;Einerseits bekomme ich die Meldung ich möge mich registrieren, dann wieder ich sei bereits registriert.;100
OMQ;email;DE;multimedia software developer;;611;;14.10.2013;100;12;TODO;"Wenn ich allerdings eine Aktualisierung des Prgramms über das Netz durchführen will, fragt das System mich nach der Registriernummer; ich kann daraus folgend das Programm nicht aktualisieren.";100
OMQ;email;DE;multimedia software developer;;612;;14.10.2013;100;12;TODO;Bei der Registrierung erhalte ich die Meldung, meine Seriennummer werde bereits verwendet.;100,104
OMQ;email;DE;multimedia software developer;;613;;14.10.2013;100;12;TODO;"zuerst zeigt es an: falsche Bestellnummer
beim zweiten Mal  : falsche Seriennummer";100
OMQ;email;DE;multimedia software developer;;614;;14.10.2013;100;12;TODO;"als ich mein online erworbenes Produkt registrieren wollte wurde mir dieser Hinweis angezeigt:
""Die maximale Anzahl Freischaltungsvorgänge wurde überschritten.""";100
OMQ;email;DE;multimedia software developer;;615;;14.10.2013;80;10;TODO;"Beim Versuch das Programm zu installieren erscheint folgende Meldung:
 
Bei der Umwandlung ihres Produktdatenspeichers ist ein Problem aufgetreten. Sie werden Ihren Datenspeicher deswegen mit dieser Software nicht verwenden können. Bitte wenden Sie sich an den Helpdesk um Hilfe.";80,87
OMQ;email;DE;multimedia software developer;;616;;14.10.2013;80;10;TODO;"kommt immer der Hinweis: bei der umwandlung ihres
produktdatenspeichers ist ein problem aufgetreten, die software kann nicht installiert werden und
alles bisherige wird deinstalliert.";80
OMQ;email;DE;multimedia software developer;;617;;14.10.2013;80;10;TODO;Fehlermeldung: Interbase SPARQL Server-Warehouse Edition Setup Bei der Umwandlung Ihres Produktdatenspeichers ist ein Problem aufgetreten. Sie werden Ihre Datenbank mit dieser Software nicht verwenden können. Bitte wenden Sie sich an den Helpdesk;80
OMQ;email;DE;multimedia software developer;;618;;14.10.2013;80;10;TODO;Nach der Installation kommt beim ersten Programmstart die folgende Fehlermeldung: Fehler im WAREHOUSE-Datenspeicher ! Es ist möglich, dass einige Funktionen nicht verfügbar sind.;80
OMQ;email;DE;multimedia software developer;;619;;14.10.2013;87;10;TODO;"Ich verwende den Produktorganizer und Produkte im IT&OFFICEKatalog Version 11. 3 Jahre gab es keine Fehler, dann kam der Hinweis ""Fehler im Datenspeicher"" und nichts bewegt sich mehr.";87
OMQ;email;DE;multimedia software developer;;620;;14.10.2013;87;10;TODO;Fehler im Warehouse Datenspeicher, alle angegebenen Optionen ausprobiert.;87
OMQ;email;DE;multimedia software developer;;621;;14.10.2013;87;10;TODO;"Beim Start von XLS firstclass 20 kommt die Auskunft
""Fehler in Warehouse Datenspeicher. Es ist möglich, dass manche Funktionen nicht verfügbar sind.";87
OMQ;email;DE;multimedia software developer;;622;;14.10.2013;80;10;TODO;"bereits bei der Installation wurde darauf hingewiesen,
daß Produktdaten nicht umgewandelt werden konnten und
das Programm teilweise nicht funktionieren könnte.";80
OMQ;email;DE;multimedia software developer;;622;;14.10.2013;87;10;TODO;"Am Programmstart bringt es dann aber 
immer den Hinweis, daß der Produktdatenspeicher nicht
ordnungsgemäß installiert wäre.";87
OMQ;email;DE;multimedia software developer;;623;;14.10.2013;80;10;TODO;"Mit Beginn der Installation wurde folgender Hinweis angezeigt:
Bei der Umwandlung Ihres Produktdatenspeichers ist ein Problem aufgetreten. Sie werden Ihren Datenspeicher deswegen mit dieser Software nicht verwenden können. Bitte wenden Sie sich an den Helpdesk um Unterstützung zu bekommen.";80
OMQ;email;DE;multimedia software developer;;624;;14.10.2013;80;10;TODO;Nach der Installation der Software Prdukte im OFFICE Katalog WH Firstclass kam der Hinweis das derInterbase SPARQL Server nicht installiert werden kann die Umwandlung des Produktdatenspeichers nicht vollständig umgewandelt wurde, obnwohl ich mir den Interbase extra von Warehouse noch mals runtergeladen habe;80
OMQ;email;DE;multimedia software developer;;625;;14.10.2013;80;10;TODO;Bei der Installierung der Komponente 4 kommt die Nachricht:Bei der Umwandlung ihres Produktspeichers ist ein Problem aufgetreten.Sie werden Ihren Datenspeicher deswegen mit dieser Software nicht verwenden können.;80
OMQ;email;DE;multimedia software developer;;626;;14.10.2013;80;10;TODO;Vor der eigentlichen Installation erschien die Fehlermeldung, dass der Produktdatenspeicher ;80
OMQ;email;DE;multimedia software developer;;627;;14.10.2013;80;10;TODO;Beim aufspielen von PRODUKTE IM OFFICE KATALOGWH bekomme ich folgende Fehlermeldung bei der Umwandlun Ihres Produktdatenspeichers ist ein Fehler augetreten;80
